377.0,0.0
372.0,5.0
368.0,9.0
363.0,13.0
357.0,16.0
352.0,16.0
348.0,17.0
343.0,18.0
339.0,20.0
339.0,25.0
341.0,30.0
341.0,34.0
341.0,40.0
341.0,45.0
340.0,50.0
340.0,54.0
340.0,60.0
337.0,65.0
332.0,69.0
328.0,70.0
322.0,70.0
317.0,70.0
312.0,71.0
308.0,71.0
302.0,71.0
297.0,71.0
292.0,71.0
288.0,71.0
282.0,71.0
277.0,71.0
272.0,71.0
268.0,73.0
262.0,78.0
260.0,83.0
259.0,88.0
258.0,92.0
257.0,98.0
256.0,103.0
255.0,108.0
254.0,112.0
253.0,118.0
249.0,123.0
244.0,125.0
240.0,125.0
234.0,125.0
229.0,125.0
224.0,125.0
220.0,125.0
214.0,125.0
209.0,125.0
204.0,125.0
200.0,125.0
194.0,125.0
189.0,125.0
184.0,125.0
180.0,125.0
174.0,126.0
170.0,131.0
169.0,136.0
169.0,140.0
168.0,146.0
168.0,151.0
168.0,156.0
167.0,160.0
166.0,166.0
161.0,171.0
156.0,175.0
152.0,179.0
146.0,179.0
141.0,179.0
136.0,179.0
132.0,179.0
126.0,179.0
121.0,179.0
116.0,179.0
112.0,179.0
106.0,180.0
101.0,181.0
96.0,181.0
92.0,181.0
86.0,181.0
81.0,181.0
76.0,181.0
72.0,181.0
66.0,183.0
61.0,184.0
56.0,189.0
52.0,193.0
46.0,199.0
44.0,204.0
44.0,208.0
44.0,213.0
44.0,219.0
44.0,224.0
43.0,228.0
41.0,233.0
38.0,239.0
36.0,244.0
36.0,248.0
34.0,253.0
32.0,259.0
30.0,264.0
29.0,268.0
28.0,273.0
