282.0,377.0
281.96,376.96
281.91,376.91
281.86,376.86
281.82,376.82
281.77,376.77
281.73,376.73
281.68,376.68
281.64,376.64
281.59,376.59
281.55,376.55
281.5,376.5
281.46,376.46
281.42,376.42
281.37,376.37
281.33,376.33
281.28,376.28
281.24,376.24
281.19,376.19
281.15,376.15
281.1,376.1
281.05,376.06
281.01,376.01
280.96,375.97
280.92,375.92
280.88,375.88
280.83,375.83
280.79,375.79
280.74,375.74
280.69,375.69
280.65,375.65
280.6,375.6
280.56,375.56
280.51,375.51
280.47,375.47
280.42,375.42
280.38,375.38
280.33,375.33
280.29,375.29
280.24,375.24
280.2,375.2
280.15,375.15
280.11,375.11
280.07,375.07
280.02,375.02
279.98,374.98
279.93,374.93
279.88,374.89
279.84,374.84
279.79,374.79
279.75,374.75
279.71,374.71
279.66,374.66
279.62,374.62
279.57,374.57
279.53,374.52
279.48,374.48
279.44,374.44
279.39,374.39
279.35,374.35
279.3,374.3
279.26,374.26
279.21,374.21
279.17,374.17
279.12,374.12
279.08,374.08
279.03,374.03
278.99,373.99
278.94,373.94
278.9,373.9
278.85,373.85
278.8,373.8
278.76,373.76
278.71,373.71
278.67,373.67
278.62,373.62
278.58,373.58
278.54,373.54
278.49,373.49
278.45,373.45
278.4,373.4
278.36,373.36
278.31,373.31
278.26,373.27
278.22,373.22
278.17,373.17
278.13,373.13
278.08,373.08
278.04,373.04
277.99,372.99
277.95,372.95
277.9,372.9
277.86,372.86
277.81,372.81
277.77,372.77
277.72,372.72
277.68,372.68
277.63,372.63
277.59,372.59
277.54,372.54
277.5,372.5
277.46,372.46
277.41,372.41
277.37,372.37
277.32,372.32
277.28,372.28
277.23,372.23
277.19,372.19
277.14,372.14
277.09,372.1
277.05,372.05
277.0,372.0
276.96,371.96
276.92,371.92
276.87,371.87
276.83,371.82
276.78,371.78
276.74,371.74
276.69,371.69
276.64,371.64
276.6,371.6
276.55,371.55
276.51,371.51
276.46,371.46
276.42,371.42
276.38,371.38
276.33,371.33
276.29,371.29
276.24,371.24
276.2,371.2
276.15,371.15
276.11,371.11
276.06,371.06
276.01,371.02
275.97,370.97
275.92,370.92
275.88,370.88
275.83,370.84
275.79,370.79
275.75,370.74
275.7,370.7
275.66,370.66
275.61,370.61
275.56,370.56
275.52,370.52
275.47,370.47
275.43,370.43
275.38,370.38
275.34,370.34
275.29,370.29
275.25,370.25
275.21,370.21
275.16,370.16
275.12,370.12
275.07,370.07
275.03,370.02
274.98,369.98
274.93,369.93
274.89,369.89
274.84,369.84
274.8,369.8
274.75,369.76
274.71,369.71
274.67,369.67
274.62,369.62
274.58,369.57
274.53,369.53
274.48,369.48
274.44,369.44
274.39,369.4
274.35,369.35
274.3,369.3
274.26,369.26
274.21,369.21
274.17,369.17
274.12,369.12
274.08,369.08
274.04,369.04
273.99,368.99
273.95,368.94
273.9,368.9
273.86,368.86
273.81,368.81
273.76,368.76
273.72,368.72
273.67,368.68
273.63,368.63
273.58,368.58
273.54,368.54
273.5,368.5
273.45,368.45
273.4,368.41
273.36,368.36
273.32,368.31
273.27,368.27
273.22,368.23
273.18,368.18
273.13,368.14
273.09,368.09
273.04,368.04
272.0,367.0
271.96,366.96
271.91,366.91
271.87,366.87
271.82,366.82
271.78,366.77
271.73,366.73
271.69,366.68
271.64,366.64
271.6,366.59
271.55,366.55
271.51,366.5
271.46,366.46
271.42,366.42
271.37,366.37
271.33,366.33
271.28,366.28
271.24,366.24
271.2,366.19
271.15,366.15
271.11,366.1
271.06,366.06
271.02,366.01
270.98,365.96
270.94,365.92
270.89,365.88
270.85,365.83
270.81,365.78
270.77,365.74
270.73,365.69
270.68,365.65
270.64,365.6
270.6,365.56
270.56,365.51
270.52,365.47
270.48,365.42
270.44,365.38
270.4,365.33
270.36,365.29
270.32,365.24
270.29,365.2
270.25,365.15
270.21,365.11
270.17,365.07
270.13,365.02
270.1,364.98
270.06,364.93
270.02,364.88
269.99,364.84
269.95,364.79
269.92,364.75
269.88,364.71
269.85,364.66
269.81,364.62
269.78,364.57
269.74,364.52
269.71,364.48
269.68,364.44
269.64,364.39
269.61,364.35
269.58,364.3
269.54,364.26
269.51,364.21
269.48,364.17
269.44,364.12
269.41,364.08
269.38,364.03
269.35,363.99
269.32,363.94
269.29,363.9
269.25,363.85
269.22,363.8
269.19,363.76
269.16,363.71
269.13,363.67
269.1,363.62
269.07,363.58
269.04,363.54
269.01,363.49
268.98,363.45
268.95,363.4
268.92,363.36
268.89,363.31
268.86,363.26
268.83,363.22
268.8,363.17
268.77,363.13
268.74,363.08
268.71,363.04
268.68,362.99
268.65,362.95
268.62,362.9
268.59,362.86
268.56,362.81
268.53,362.77
268.5,362.72
268.47,362.68
268.44,362.63
268.41,362.59
268.39,362.54
268.36,362.5
268.33,362.46
268.3,362.41
268.27,362.37
268.24,362.32
268.22,362.28
268.19,362.23
268.16,362.19
268.13,362.14
268.1,362.1
268.08,362.05
268.05,362.0
268.02,361.96
268.0,361.92
267.97,361.87
267.94,361.82
267.92,361.78
267.89,361.74
267.86,361.69
267.84,361.64
267.81,361.6
267.79,361.55
267.76,361.51
267.74,361.46
267.71,361.42
267.69,361.38
267.67,361.33
267.64,361.29
267.62,361.24
267.6,361.2
267.58,361.15
267.55,361.11
267.53,361.06
267.51,361.02
267.49,360.97
267.47,360.92
267.45,360.88
267.43,360.84
267.41,360.79
267.39,360.75
267.37,360.7
267.36,360.66
267.34,360.61
267.32,360.56
267.31,360.52
267.29,360.47
267.27,360.43
267.26,360.38
267.24,360.34
267.23,360.29
267.22,360.25
267.2,360.21
267.19,360.16
267.18,360.12
267.17,360.07
267.15,360.02
267.14,359.98
267.13,359.94
267.12,359.89
267.11,359.84
267.11,359.8
267.1,359.76
267.09,359.71
267.08,359.66
267.07,359.62
267.07,359.58
267.06,359.53
267.06,359.48
267.05,359.44
267.04,359.39
267.04,359.35
267.04,359.3
267.03,359.26
267.03,359.21
267.02,359.17
267.02,359.12
267.02,359.08
267.02,359.04
267.01,358.99
267.01,358.95
267.01,358.9
267.01,358.85
267.01,358.81
267.01,358.76
267.0,358.72
267.0,358.68
267.0,358.63
267.0,358.58
267.0,358.54
267.0,358.49
267.0,358.45
267.0,358.41
267.0,358.36
267.0,358.32
267.0,358.27
267.0,358.23
267.0,358.18
267.0,358.13
267.0,358.09
267.0,358.04
266.0,357.0
266.0,356.96
266.0,356.91
266.0,356.86
266.0,356.82
266.0,356.77
266.0,356.73
266.0,356.68
266.0,356.64
266.0,356.59
266.0,356.55
266.0,356.5
266.0,356.46
266.0,356.42
266.0,356.37
